om,yr,mo,dy,date,time,tz,st,stf,mag,inj,fat,loss,closs,slon,slat,elon,elat,len,wid,kind,marker_col,Year,coords.x1,coords.x2
613875,2016,5,9,2016-05-09,16:47:00,3,OK,40,-9,0,0,0,0,-96.358,34.385,-96.358,34.385,0.3,30,Tornado,#FFFFFF,2016,-96.358,34.385
613876,2016,5,9,2016-05-09,16:49:00,3,NE,31,2,0,0,0,0,-96.0074,40.8213,-96.046,40.8586,3.27,100,Tornado,#008000,2016,-96.0074,40.8213
613877,2016,5,9,2016-05-09,16:58:00,3,OK,40,2,0,0,260000,0,-97.171,36.194,-97.11,36.268,6.35,600,Tornado,#008000,2016,-97.171,36.194
613878,2016,5,9,2016-05-09,17:22:00,3,OK,40,3,2,0,3000000,0,-95.9914,33.9647,-95.7588,34.0049,13.8,3100,Tornado,#FFAA00,2016,-95.9914,33.9647
613879,2016,5,9,2016-05-09,17:40:00,3,KS,20,0,0,0,0,0,-97,39.5,-97,39.5,0.02,25,Tornado,#888888,2016,-97,39.5
613880,2016,5,9,2016-05-09,18:02:00,3,OK,40,1,0,0,250000,0,-95.5699,34.0107,-95.4649,34.0148,6.1,650,Tornado,#0000FF,2016,-95.5699,34.0107
613881,2016,5,9,2016-05-09,18:18:00,3,OK,40,-9,0,0,0,0,-95.4526,34.077,-95.3468,34.1008,6,150,Tornado,#FFFFFF,2016,-95.4526,34.077
613882,2016,5,9,2016-05-09,18:25:00,3,OK,40,-9,0,0,0,0,-95.3956,34.072,-95.387,34.0761,0.5,75,Tornado,#FFFFFF,2016,-95.3956,34.072
613883,2016,5,9,2016-05-09,18:46:00,3,IA,19,0,0,0,5000,0,-94.6394,41.6517,-94.6874,41.7231,5.52,130,Tornado,#888888,2016,-94.6394,41.6517
613884,2016,5,9,2016-05-09,19:18:00,3,IA,19,0,0,0,0,0,-94.6819,41.7661,-94.7044,41.7797,1.5,20,Tornado,#888888,2016,-94.6819,41.7661
613885,2016,5,9,2016-05-09,19:25:00,3,MT,30,0,0,0,0,0,-104.49,48.39,-104.5,48.39,0.46,30,Tornado,#888888,2016,-104.49,48.39
613886,2016,5,9,2016-05-09,19:59:00,3,TX,48,1,0,0,10000,0,-94.6584,33.6108,-94.6522,33.6399,2.04,390,Tornado,#0000FF,2016,-94.6584,33.6108
613887,2016,5,9,2016-05-09,20:06:00,3,TX,48,1,0,0,0,0,-94.6154,33.6413,-94.6153,33.6434,0.15,120,Tornado,#0000FF,2016,-94.6154,33.6413
613888,2016,5,9,2016-05-09,21:34:00,3,AR,5,1,0,0,500000,0,-92.61,34.69,-92.5699,34.7042,2.7,200,Tornado,#0000FF,2016,-92.61,34.69
613889,2016,5,10,2016-05-10,13:22:00,3,KY,21,1,0,0,100000,0,-86.3001,37.7725,-86.2929,37.7712,0.4,25,Tornado,#0000FF,2016,-86.3001,37.7725
613890,2016,5,10,2016-05-10,13:44:00,3,KY,21,3,10,0,3550000,0,-88.7525,36.7551,-88.4246,36.8349,19.03,450,Tornado,#FFAA00,2016,-88.7525,36.7551
613891,2016,5,10,2016-05-10,14:25:00,3,NE,31,0,0,0,40000,0,-98.98,42.55,-98.98,42.55,0.2,20,Tornado,#888888,2016,-98.98,42.55
613892,2016,5,10,2016-05-10,14:55:00,3,KY,21,0,0,0,0,0,-88.0902,36.9055,-88.0902,36.9055,0.05,30,Tornado,#888888,2016,-88.0902,36.9055
613893,2016,5,10,2016-05-10,16:25:00,3,KY,21,1,0,0,135000,0,-87.3479,37.1132,-87.2699,37.1562,5.28,100,Tornado,#0000FF,2016,-87.3479,37.1132
613894,2016,5,10,2016-05-10,16:36:00,3,IL,17,0,0,0,0,0,-88.7051,37.4214,-88.7051,37.4214,0.05,20,Tornado,#888888,2016,-88.7051,37.4214
613895,2016,5,10,2016-05-10,16:56:00,3,IL,17,0,0,0,0,0,-88.2832,37.573,-88.2832,37.573,0.05,20,Tornado,#888888,2016,-88.2832,37.573
613896,2016,5,10,2016-05-10,17:06:00,3,KY,21,1,0,0,25000,0,-88.0232,37.6594,-87.96,37.6766,3.66,50,Tornado,#0000FF,2016,-88.0232,37.6594
613897,2016,5,10,2016-05-10,17:06:00,3,KY,21,2,0,0,150000,0,-86.878,37.4635,-86.729,37.5202,8.6,300,Tornado,#008000,2016,-86.878,37.4635
613898,2016,5,10,2016-05-10,18:17:00,3,KY,21,0,0,0,20000,0,-87.7013,36.9345,-87.6758,36.9445,1.57,100,Tornado,#888888,2016,-87.7013,36.9345
613899,2016,5,10,2016-05-10,18:29:00,3,KY,21,0,0,0,0,0,-87.6122,36.9082,-87.6122,36.9082,0.02,30,Tornado,#888888,2016,-87.6122,36.9082
613900,2016,5,10,2016-05-10,18:45:00,3,KY,21,0,0,0,0,0,-87.4818,36.9111,-87.4818,36.9111,0.02,20,Tornado,#888888,2016,-87.4818,36.9111
613901,2016,5,11,2016-05-11,16:02:00,3,IN,18,1,0,0,5000,0,-87.7528,38.2653,-87.7286,38.2753,1.48,25,Tornado,#0000FF,2016,-87.7528,38.2653
613902,2016,5,11,2016-05-11,16:58:00,3,IN,18,0,0,0,0,0,-87.287,38.2102,-87.287,38.2102,0.05,20,Tornado,#888888,2016,-87.287,38.2102
613903,2016,5,11,2016-05-11,17:34:00,3,IL,17,0,0,0,0,0,-89.0394,37.9348,-89.0394,37.9348,0.05,30,Tornado,#888888,2016,-89.0394,37.9348
613904,2016,5,11,2016-05-11,19:15:00,3,MO,29,2,0,0,0,0,-91.2033,38.1244,-91.1513,38.1738,4.43,700,Tornado,#008000,2016,-91.2033,38.1244
613905,2016,5,16,2016-05-16,15:39:00,3,OK,40,0,0,0,0,0,-102.8152,36.5983,-102.8077,36.6027,0.52,25,Tornado,#888888,2016,-102.8152,36.5983
613906,2016,5,16,2016-05-16,15:57:00,3,OK,40,0,0,0,0,0,-102.7647,36.5883,-102.7601,36.5907,0.31,25,Tornado,#888888,2016,-102.7647,36.5883
613907,2016,5,16,2016-05-16,16:40:00,3,TX,48,1,0,0,0,0,-102.9979,36.1488,-102.9848,36.1421,0.87,25,Tornado,#0000FF,2016,-102.9979,36.1488
613908,2016,5,16,2016-05-16,17:06:00,3,TX,48,0,0,0,0,0,-102.7837,36.1401,-102.7816,36.1403,0.2,50,Tornado,#888888,2016,-102.7837,36.1401
613909,2016,5,16,2016-05-16,19:52:00,3,TX,48,0,0,0,0,0,-100.3989,35.8686,-100.3972,35.8688,0.1,25,Tornado,#888888,2016,-100.3989,35.8686
613910,2016,5,16,2016-05-16,20:06:00,3,TX,48,0,0,0,0,0,-100.3029,35.9193,-100.1378,35.8927,9.42,25,Tornado,#888888,2016,-100.3029,35.9193
613911,2016,5,16,2016-05-16,20:35:00,3,TX,48,1,0,0,0,0,-100.0027,35.8641,-99.9936,35.8611,0.55,50,Tornado,#0000FF,2016,-100.0027,35.8641
613912,2016,5,17,2016-05-17,12:48:00,3,FL,12,1,0,0,395000,0,-80.4017,27.5689,-80.402,27.567,0.13,100,Tornado,#0000FF,2016,-80.4017,27.5689
613913,2016,5,17,2016-05-17,12:51:00,3,FL,12,1,0,0,0,0,-80.4076,27.5578,-80.4085,27.5513,0.45,75,Tornado,#0000FF,2016,-80.4076,27.5578
613914,2016,5,17,2016-05-17,13:15:00,3,FL,12,0,0,0,0,0,-80.3791,27.4876,-80.3737,27.4807,0.58,75,Tornado,#888888,2016,-80.3791,27.4876
613915,2016,5,17,2016-05-17,14:09:00,3,GA,13,1,0,0,0,0,-81.3212,32.1413,-81.3084,32.1393,0.76,100,Tornado,#0000FF,2016,-81.3212,32.1413
613916,2016,5,19,2016-05-19,22:00:00,3,LA,22,0,0,0,0,0,-90.0259,29.7823,-90.0259,29.7823,0.05,50,Tornado,#888888,2016,-90.0259,29.7823
613917,2016,5,20,2016-05-20,10:25:00,3,FL,12,0,0,0,0,0,-82.3552,29.6487,-82.3443,29.6501,0.66,20,Tornado,#888888,2016,-82.3552,29.6487
613918,2016,5,21,2016-05-21,15:50:00,3,MT,30,1,0,0,0,0,-108.05,46.23,-108.02,46.25,2,150,Tornado,#0000FF,2016,-108.05,46.23
613919,2016,5,21,2016-05-21,18:05:00,3,KS,20,0,0,0,0,0,-101.3972,38.6279,-101.3949,38.6296,0.17,25,Tornado,#888888,2016,-101.3972,38.6279
613920,2016,5,21,2016-05-21,18:13:00,3,KS,20,0,0,0,0,0,-101.374,38.6767,-101.366,38.6777,0.43,25,Tornado,#888888,2016,-101.374,38.6767
613921,2016,5,21,2016-05-21,18:21:00,3,KS,20,0,0,0,0,0,-101.4068,38.6184,-101.4053,38.6199,0.13,25,Tornado,#888888,2016,-101.4068,38.6184
613922,2016,5,21,2016-05-21,19:15:00,3,KS,20,0,0,0,0,0,-101.3447,38.6761,-101.3433,38.6772,0.11,25,Tornado,#888888,2016,-101.3447,38.6761
613923,2016,5,22,2016-05-22,00:50:00,3,WA,53,0,0,0,20000,0,-119.17,46.2,-119.169,46.202,0.15,100,Tornado,#888888,2016,-119.17,46.2
613924,2016,5,22,2016-05-22,16:30:00,3,TX,48,0,0,0,0,0,-100.9416,35.0616,-100.9479,35.0618,0.36,25,Tornado,#888888,2016,-100.9416,35.0616
613925,2016,5,22,2016-05-22,16:39:00,3,TX,48,1,0,0,0,0,-100.9521,35.062,-100.9585,35.0748,1.05,75,Tornado,#0000FF,2016,-100.9521,35.062
613926,2016,5,22,2016-05-22,17:13:00,3,TX,48,3,0,0,75000,0,-101.6411,32.25,-101.5923,32.2092,4.01,500,Tornado,#FFAA00,2016,-101.6411,32.25
613927,2016,5,22,2016-05-22,17:30:00,3,SD,46,0,0,0,0,0,-99.9445,45.9277,-99.9467,45.9313,0.28,30,Tornado,#888888,2016,-99.9445,45.9277
613928,2016,5,22,2016-05-22,17:44:00,3,TX,48,0,0,0,0,0,-100.9783,36.1261,-100.9409,36.1126,2.5,75,Tornado,#888888,2016,-100.9783,36.1261
613929,2016,5,22,2016-05-22,17:44:00,3,TX,48,2,0,0,150000,0,-100.7,34.66,-100.59,34.63,6.59,600,Tornado,#008000,2016,-100.7,34.66
613930,2016,5,22,2016-05-22,17:51:00,3,TX,48,0,0,0,0,0,-101.5585,32.1571,-101.5355,32.1674,1.52,100,Tornado,#888888,2016,-101.5585,32.1571
613931,2016,5,22,2016-05-22,17:57:00,3,TX,48,1,0,0,0,0,-100.926,36.134,-100.9181,36.1189,1.5,500,Tornado,#0000FF,2016,-100.926,36.134
613932,2016,5,22,2016-05-22,18:04:00,3,TX,48,1,0,0,0,0,-100.9021,36.1536,-100.9199,36.1411,1.5,400,Tornado,#0000FF,2016,-100.9021,36.1536
613933,2016,5,22,2016-05-22,18:12:00,3,KS,20,1,0,0,0,0,-101.1347,38.0628,-101.1713,38.0918,2.82,75,Tornado,#0000FF,2016,-101.1347,38.0628
613934,2016,5,22,2016-05-22,18:15:00,3,TX,48,1,0,0,0,0,-100.8636,36.1468,-100.8399,36.1549,2.4,75,Tornado,#0000FF,2016,-100.8636,36.1468
613935,2016,5,22,2016-05-22,18:17:00,3,TX,48,0,0,0,0,0,-101.48,32.1076,-101.5192,32.1069,2.29,100,Tornado,#888888,2016,-101.48,32.1076
613936,2016,5,22,2016-05-22,18:25:00,3,SD,46,2,0,0,10000,0,-100.4275,43.0301,-100.3815,43.0882,4.64,100,Tornado,#008000,2016,-100.4275,43.0301
613937,2016,5,22,2016-05-22,18:29:00,3,KS,20,0,0,0,0,0,-101.1782,38.1383,-101.1981,38.2035,4.8,75,Tornado,#888888,2016,-101.1782,38.1383
613938,2016,5,22,2016-05-22,18:35:00,3,SD,46,1,0,0,25000,0,-100.0451,43.2654,-100.034,43.2709,0.68,20,Tornado,#0000FF,2016,-100.0451,43.2654
613939,2016,5,22,2016-05-22,18:38:00,3,TX,48,0,0,0,0,0,-101.5654,32.08,-101.5579,32.0832,0.49,50,Tornado,#888888,2016,-101.5654,32.08
613940,2016,5,22,2016-05-22,18:49:00,3,TX,48,-9,0,0,0,0,-100.8,36.1,-100.7969,36.0972,0.25,50,Tornado,#FFFFFF,2016,-100.8,36.1
613941,2016,5,22,2016-05-22,18:55:00,3,TX,48,2,0,0,15000,0,-101.5283,32.0391,-101.4896,32.0094,3.05,200,Tornado,#008000,2016,-101.5283,32.0391
613942,2016,5,22,2016-05-22,19:10:00,3,KS,20,1,0,0,0,0,-101.1868,38.2611,-101.0972,38.2952,6.78,900,Tornado,#0000FF,2016,-101.1868,38.2611
613943,2016,5,22,2016-05-22,19:42:00,3,TX,48,3,0,0,45000,0,-101.5261,31.9235,-101.4775,31.8892,3.71,200,Tornado,#FFAA00,2016,-101.5261,31.9235
613944,2016,5,22,2016-05-22,19:45:00,3,TX,48,0,0,0,0,0,-100.55,36.07,-100.55,36.07,0.1,50,Tornado,#888888,2016,-100.55,36.07
613945,2016,5,22,2016-05-22,19:56:00,3,TX,48,2,0,0,107000,0,-101.4981,31.8922,-101.5056,31.8655,1.9,150,Tornado,#008000,2016,-101.4981,31.8922
613946,2016,5,22,2016-05-22,20:00:00,3,KS,20,1,0,0,0,0,-101.0218,38.2837,-100.9402,38.2985,6.4,100,Tornado,#0000FF,2016,-101.0218,38.2837
613947,2016,5,22,2016-05-22,20:02:00,3,TX,48,0,0,0,0,0,-101.4934,31.859,-101.4787,31.8435,1.4,100,Tornado,#888888,2016,-101.4934,31.859
613948,2016,5,22,2016-05-22,20:10:00,3,ND,38,0,0,0,0,0,-98.5419,46.852,-98.5309,46.8652,1.05,20,Tornado,#888888,2016,-98.5419,46.852
613949,2016,5,23,2016-05-23,13:37:00,3,NE,31,0,0,0,0,0,-98.4881,40.6384,-98.4881,40.6397,0.09,50,Tornado,#888888,2016,-98.4881,40.6384
613950,2016,5,23,2016-05-23,15:41:00,3,IA,19,0,0,0,0,0,-95.87,43.01,-95.869,43.01,0.05,25,Tornado,#888888,2016,-95.87,43.01
613951,2016,5,23,2016-05-23,19:25:00,3,OK,40,0,0,0,10000,0,-99.4119,36.5066,-99.4344,36.5151,2.7,400,Tornado,#888888,2016,-99.4119,36.5066
613952,2016,5,23,2016-05-23,20:24:00,3,OK,40,-9,0,0,0,0,-99.43,36.617,-99.4269,36.6453,2,50,Tornado,#FFFFFF,2016,-99.43,36.617
613953,2016,5,23,2016-05-23,20:30:00,3,TX,48,3,0,0,150000,0,-100.7142,34.3068,-100.8542,34.3935,9.99,800,Tornado,#FFAA00,2016,-100.7142,34.3068
613954,2016,5,24,2016-05-24,12:21:00,3,MI,26,1,0,0,10000,0,-88.1106,46.445,-88.0332,46.4327,3.78,200,Tornado,#0000FF,2016,-88.1106,46.445
613955,2016,5,24,2016-05-24,12:54:00,3,MI,26,1,0,0,50000,0,-87.8369,46.4303,-87.7558,46.4278,3.87,200,Tornado,#0000FF,2016,-87.8369,46.4303
613956,2016,5,24,2016-05-24,14:56:00,3,KS,20,0,0,0,0,0,-101.0543,38.4241,-101.0426,38.4353,1,50,Tornado,#888888,2016,-101.0543,38.4241
613957,2016,5,24,2016-05-24,15:04:00,3,KS,20,0,0,0,0,0,-101.0116,38.451,-101.0056,38.5064,4.17,200,Tornado,#888888,2016,-101.0116,38.451
613958,2016,5,24,2016-05-24,15:55:00,3,KS,20,0,0,0,0,0,-100.7326,38.6029,-100.7326,38.6029,0.1,50,Tornado,#888888,2016,-100.7326,38.6029
613959,2016,5,24,2016-05-24,15:55:00,3,KS,20,0,0,0,0,0,-100.7222,38.6067,-100.7104,38.6095,0.7,100,Tornado,#888888,2016,-100.7222,38.6067
613960,2016,5,24,2016-05-24,16:13:00,3,KS,20,0,0,0,0,0,-100.5899,38.6044,-100.5725,38.6142,1.2,50,Tornado,#888888,2016,-100.5899,38.6044
613961,2016,5,24,2016-05-24,16:24:00,3,KS,20,0,0,0,0,0,-100.5311,38.5773,-100.5265,38.5887,0.8,125,Tornado,#888888,2016,-100.5311,38.5773
613962,2016,5,24,2016-05-24,16:26:00,3,KS,20,0,0,0,0,0,-100.5489,38.6301,-100.5473,38.6309,0.1,15,Tornado,#888888,2016,-100.5489,38.6301
613963,2016,5,24,2016-05-24,16:28:00,3,OK,40,1,0,0,750000,0,-96.4836,35.9085,-96.3629,35.8638,8,900,Tornado,#0000FF,2016,-96.4836,35.9085
613964,2016,5,24,2016-05-24,16:49:00,3,KS,20,0,0,0,0,0,-100.3196,38.6356,-100.3191,38.6361,0.1,15,Tornado,#888888,2016,-100.3196,38.6356
613965,2016,5,24,2016-05-24,16:55:00,3,KS,20,3,1,0,0,0,-100.1355,37.5031,-100.2077,37.6862,14.7,675,Tornado,#FFAA00,2016,-100.1355,37.5031
613966,2016,5,24,2016-05-24,16:59:00,3,KS,20,0,0,0,0,0,-100.0931,37.5342,-100.0907,37.5435,0.7,50,Tornado,#888888,2016,-100.0931,37.5342
613967,2016,5,24,2016-05-24,16:59:00,3,KS,20,0,0,0,0,0,-100.3457,38.3054,-100.3332,38.3114,0.8,50,Tornado,#888888,2016,-100.3457,38.3054
613968,2016,5,24,2016-05-24,17:04:00,3,KS,20,0,0,0,0,0,-100.2717,38.4185,-100.2582,38.397,1.7,50,Tornado,#888888,2016,-100.2717,38.4185
613969,2016,5,24,2016-05-24,17:12:00,3,KS,20,3,0,0,0,0,-100.1663,38.237,-100.0077,38.3348,11.02,300,Tornado,#FFAA00,2016,-100.1663,38.237
613970,2016,5,24,2016-05-24,17:14:00,3,KS,20,1,0,0,0,0,-100.091,37.6182,-100.0892,37.6371,1.4,50,Tornado,#0000FF,2016,-100.091,37.6182
613971,2016,5,24,2016-05-24,17:20:00,3,KS,20,0,0,0,0,0,-100.1146,37.6281,-100.1136,37.6308,0.2,50,Tornado,#888888,2016,-100.1146,37.6281
613972,2016,5,24,2016-05-24,17:22:00,3,KS,20,2,0,0,0,0,-100.0988,37.646,-100.0914,37.6996,5,550,Tornado,#008000,2016,-100.0988,37.646
613973,2016,5,24,2016-05-24,17:28:00,3,KS,20,0,0,0,0,0,-100.0816,37.6601,-100.0815,37.6971,2.7,90,Tornado,#888888,2016,-100.0816,37.6601
613974,2016,5,24,2016-05-24,17:32:00,3,KS,20,1,0,0,0,0,-100.0855,37.7003,-100.0704,37.7142,2.9,50,Tornado,#0000FF,2016,-100.0855,37.7003
613975,2016,5,24,2016-05-24,17:43:00,3,KS,20,1,0,0,0,0,-100.0412,38.338,-100.0267,38.3721,2.9,50,Tornado,#0000FF,2016,-100.0412,38.338
613976,2016,5,24,2016-05-24,17:44:00,3,CO,8,0,0,0,0,0,-103.21,40.16,-103.21,40.16,0.01,50,Tornado,#888888,2016,-103.21,40.16
613977,2016,5,24,2016-05-24,17:44:00,3,TX,48,-9,0,0,0,0,-101.22,36.04,-101.2161,36.0442,0.36,25,Tornado,#FFFFFF,2016,-101.22,36.04
613978,2016,5,24,2016-05-24,17:48:00,3,CO,8,0,0,0,0,0,-103.71,39.83,-103.71,39.83,0.01,50,Tornado,#888888,2016,-103.71,39.83
613979,2016,5,24,2016-05-24,17:52:00,3,KS,20,2,1,0,0,0,-100.0935,37.6999,-100.1148,37.9265,16.7,1800,Tornado,#008000,2016,-100.0935,37.6999
613980,2016,5,24,2016-05-24,17:55:00,3,KS,20,0,0,0,0,0,-100.0695,37.7922,-100.0696,37.7942,0.1,50,Tornado,#888888,2016,-100.0695,37.7922
613981,2016,5,24,2016-05-24,17:56:00,3,KS,20,0,0,0,0,0,-99.9547,38.4058,-99.8446,38.4155,6.2,150,Tornado,#888888,2016,-99.9547,38.4058
613982,2016,5,24,2016-05-24,18:03:00,3,KS,20,0,0,0,0,0,-100.0395,38.1651,-100.0365,38.1737,0.6,150,Tornado,#888888,2016,-100.0395,38.1651
613983,2016,5,24,2016-05-24,18:07:00,3,KS,20,3,0,0,0,0,-100.0489,37.8614,-100.0301,37.8838,1.9,150,Tornado,#FFAA00,2016,-100.0489,37.8614
613984,2016,5,24,2016-05-24,18:11:00,3,KS,20,3,0,0,0,0,-100.0382,38.1961,-100.0828,38.2909,7.7,700,Tornado,#FFAA00,2016,-100.0382,38.1961
613985,2016,5,24,2016-05-24,18:15:00,3,KS,20,1,0,0,0,0,-100.0252,37.906,-99.9927,37.9355,2.7,50,Tornado,#0000FF,2016,-100.0252,37.906
613986,2016,5,24,2016-05-24,18:17:00,3,KS,20,0,0,0,0,0,-99.8154,38.4415,-99.8041,38.4246,1.32,50,Tornado,#888888,2016,-99.8154,38.4415
613987,2016,5,24,2016-05-24,18:25:00,3,KS,20,1,0,0,0,0,-99.4057,37.7859,-99.3494,37.8252,4.3,100,Tornado,#0000FF,2016,-99.4057,37.7859
613988,2016,5,24,2016-05-24,18:36:00,3,KS,20,0,0,0,0,0,-99.9408,37.9765,-99.9036,38.0155,3.5,50,Tornado,#888888,2016,-99.9408,37.9765
613989,2016,5,24,2016-05-24,18:44:00,3,CO,8,0,0,0,0,0,-103.21,40.16,-103.21,40.16,0.01,50,Tornado,#888888,2016,-103.21,40.16
613990,2016,5,24,2016-05-24,18:47:00,3,CO,8,1,0,0,0,0,-103.0467,40.1647,-103.0366,40.155,0.86,20,Tornado,#0000FF,2016,-103.0467,40.1647
613991,2016,5,24,2016-05-24,18:49:00,3,KS,20,2,0,0,0,0,-99.3725,37.7947,-99.2827,37.8243,5.4,150,Tornado,#008000,2016,-99.3725,37.7947
613992,2016,5,24,2016-05-24,18:55:00,3,KS,20,0,0,0,0,0,-100.082,38.1035,-100.0778,38.1095,0.5,50,Tornado,#888888,2016,-100.082,38.1035
613993,2016,5,24,2016-05-24,19:00:00,3,KS,20,3,0,0,0,0,-99.2707,37.8645,-99.1692,37.9473,8.3,1100,Tornado,#FFAA00,2016,-99.2707,37.8645
613994,2016,5,24,2016-05-24,19:25:00,3,KS,20,0,0,0,0,0,-98.6651,37.4775,-98.6484,37.5073,2.3,75,Tornado,#888888,2016,-98.6651,37.4775
613995,2016,5,24,2016-05-24,19:36:00,3,CO,8,0,0,0,0,0,-102.7278,40.2279,-102.7092,40.2382,1.21,25,Tornado,#888888,2016,-102.7278,40.2279
613996,2016,5,24,2016-05-24,19:38:00,3,KS,20,0,0,0,0,0,-99.0984,38.5015,-99.0954,38.5038,0.2,50,Tornado,#888888,2016,-99.0984,38.5015
613997,2016,5,24,2016-05-24,21:06:00,3,NE,31,0,0,0,50000,0,-101.64,40.39,-101.64,40.39,0.1,50,Tornado,#888888,2016,-101.64,40.39
613998,2016,5,25,2016-05-25,00:29:00,3,OK,40,1,0,0,5000,0,-95.83,35.7108,-95.8027,35.7243,1.8,350,Tornado,#0000FF,2016,-95.83,35.7108
613999,2016,5,25,2016-05-25,14:10:00,3,MN,27,0,0,0,10000,0,-95.2829,45.6989,-95.28,45.7,0.16,25,Tornado,#888888,2016,-95.2829,45.6989
614000,2016,5,25,2016-05-25,17:08:00,3,KS,20,0,0,0,0,0,-97.7891,39.0566,-97.7805,39.0557,0.47,25,Tornado,#888888,2016,-97.7891,39.0566
614001,2016,5,25,2016-05-25,17:09:00,3,MN,27,0,0,0,15000,0,-94.6042,45.6894,-94.5674,45.7298,3.3,25,Tornado,#888888,2016,-94.6042,45.6894
614002,2016,5,25,2016-05-25,18:07:00,3,KS,20,4,8,0,0,0,-97.4365,38.9955,-96.9717,38.9557,25.09,900,Tornado,#FF0000,2016,-97.4365,38.9955
614003,2016,5,25,2016-05-25,20:27:00,3,KS,20,1,0,0,0,0,-96.5614,38.85,-96.471,38.8198,5.3,75,Tornado,#0000FF,2016,-96.5614,38.85
614004,2016,5,25,2016-05-25,20:53:00,3,OK,40,2,0,0,20000,0,-98.0699,36.4966,-98.0282,36.5293,5,300,Tornado,#008000,2016,-98.0699,36.4966
614005,2016,5,25,2016-05-25,21:25:00,3,KS,20,1,0,0,0,0,-96.1443,38.7743,-96.0809,38.7873,3.53,50,Tornado,#0000FF,2016,-96.1443,38.7743
614006,2016,5,26,2016-05-26,11:30:00,3,TX,48,1,0,0,7000000,0,-96.3106,30.6792,-96.3202,30.6386,2.86,50,Tornado,#0000FF,2016,-96.3106,30.6792
614007,2016,5,26,2016-05-26,13:03:00,3,KS,20,0,0,0,0,0,-96.3958,39.1733,-96.3958,39.1733,0.01,25,Tornado,#888888,2016,-96.3958,39.1733
614008,2016,5,26,2016-05-26,13:20:00,3,KS,20,1,0,0,0,0,-96.3104,39.1976,-96.313,39.2771,5.49,100,Tornado,#0000FF,2016,-96.3104,39.1976
614009,2016,5,26,2016-05-26,14:03:00,3,TX,48,0,0,0,10000,0,-96.2315,30.312,-96.2264,30.3096,0.35,30,Tornado,#888888,2016,-96.2315,30.312
614010,2016,5,26,2016-05-26,14:20:00,3,TX,48,0,0,0,50000,0,-96.1074,30.3244,-96.1056,30.3242,0.11,30,Tornado,#888888,2016,-96.1074,30.3244
614011,2016,5,26,2016-05-26,14:28:00,3,TX,48,1,0,0,100000,0,-96.0487,30.3137,-96.0471,30.3134,0.1,50,Tornado,#0000FF,2016,-96.0487,30.3137
614012,2016,5,26,2016-05-26,14:29:00,3,TX,48,2,0,0,200000,0,-96.0471,30.3069,-96.026,30.3038,1.28,100,Tornado,#008000,2016,-96.0471,30.3069
614013,2016,5,26,2016-05-26,15:00:00,3,KS,20,0,0,0,0,0,-95.9632,39.1198,-95.9632,39.1198,0.01,25,Tornado,#888888,2016,-95.9632,39.1198
614014,2016,5,26,2016-05-26,15:06:00,3,KS,20,0,0,0,0,0,-95.8586,39.0938,-95.8249,39.0952,1.81,50,Tornado,#888888,2016,-95.8586,39.0938
614015,2016,5,26,2016-05-26,16:03:00,3,MO,29,0,0,0,0,0,-93.62,38.63,-93.62,38.65,1.38,25,Tornado,#888888,2016,-93.62,38.63
614016,2016,5,26,2016-05-26,16:52:00,3,TX,48,1,0,0,100000,0,-95.5055,30.335,-95.4952,30.3457,0.96,300,Tornado,#0000FF,2016,-95.5055,30.335
614017,2016,5,26,2016-05-26,17:05:00,3,CO,8,0,0,0,0,0,-102.7521,38.6401,-102.7517,38.6402,0.02,50,Tornado,#888888,2016,-102.7521,38.6401
614018,2016,5,26,2016-05-26,17:23:00,3,CO,8,0,0,0,0,0,-102.8663,39.3611,-102.8519,39.4194,4.1,25,Tornado,#888888,2016,-102.8663,39.3611
614019,2016,5,26,2016-05-26,19:01:00,3,TX,48,1,0,0,0,0,-99.31,31.95,-99.23,31.99,5.44,400,Tornado,#0000FF,2016,-99.31,31.95
614020,2016,5,26,2016-05-26,19:10:00,3,TX,48,-9,0,0,0,0,-100.06,36.05,-100.0585,36.0511,0.11,25,Tornado,#FFFFFF,2016,-100.06,36.05
614021,2016,5,27,2016-05-27,12:28:00,3,TX,48,0,0,0,2000,0,-94.1305,31.0656,-94.1298,31.0659,0.05,50,Tornado,#888888,2016,-94.1305,31.0656
614022,2016,5,27,2016-05-27,13:14:00,3,MN,27,0,0,0,0,0,-95.92,47.84,-95.92,47.84,0.05,50,Tornado,#888888,2016,-95.92,47.84
614023,2016,5,27,2016-05-27,13:57:00,3,MN,27,0,0,0,0,0,-96.7,46.82,-96.7,46.82,0.05,75,Tornado,#888888,2016,-96.7,46.82
614024,2016,5,27,2016-05-27,14:01:00,3,MN,27,0,0,0,0,0,-96.6,46.9,-96.6,46.9,0.05,50,Tornado,#888888,2016,-96.6,46.9
614025,2016,5,27,2016-05-27,14:43:00,3,CO,8,-9,0,0,0,0,-102.08,38.54,-102.0794,38.5388,0.09,50,Tornado,#FFFFFF,2016,-102.08,38.54
614026,2016,5,27,2016-05-27,14:51:00,3,KS,20,0,0,0,0,0,-101.7408,38.5107,-101.7431,38.5109,0.13,25,Tornado,#888888,2016,-101.7408,38.5107
614027,2016,5,27,2016-05-27,14:55:00,3,CO,8,-9,0,0,0,0,-102.0629,38.4645,-102.0459,38.4589,1,100,Tornado,#FFFFFF,2016,-102.0629,38.4645
